Controller Name:,"CPU0555396624"	Trend Name:,"_Fossalta_Temperature"	Trend Tags:,"8"	Sample Period:,"4" ms	Description:,""	Start Trigger:,Time Trigger,06/10/2017,08:49:18;305		Stop Trigger:,No Trigger		Start Time:,06/10/2017,08:49:18;305	Stop Time:,06/10/2017,08:49:33;301	Pre-Samples:,"0"	Post-Samples:,"0"
Tim	Posizione	Velocità	Corrente
0	344,494659	2401,218750	45,620651
4	354,089508	2398,710205	50,059681
8	3,681500	2398,000000	50,181095
12	13,282775	2400,318604	49,086388
16	22,882467	2399,922852	47,045567
20	32,478615	2399,037354	53,167290
24	42,091873	2403,314453	46,549614
28	51,691399	2399,881104	46,698086
32	61,302784	2402,845703	44,207291
36	70,899902	2399,279053	47,924728
40	80,494118	2398,553955	51,208393
44	90,085548	2397,858154	48,924179
48	99,681908	2399,089355	50,062569
52	109,278175	2399,066650	51,562412
56	118,869781	2397,901855	51,885979
60	128,484970	2403,795654	43,543163
64	138,083221	2399,564453	50,252350
68	147,687256	2401,006104	50,944347
72	157,288010	2400,189453	48,325420
76	166,894028	2401,504150	47,412853
80	176,476379	2395,589355	50,817333
84	186,074951	2399,641602	56,309586
88	195,667160	2398,053955	54,907852
92	205,265915	2399,685303	52,639847
96	214,872604	2401,672852	50,002838
100	224,481995	2402,349854	53,200157
104	234,086060	2401,014404	47,278786
108	243,693832	2401,941650	44,967220
112	253,305130	2402,824951	43,706085
116	262,892639	2396,881104	50,636143
120	272,483887	2397,810303	49,296440
124	282,076721	2398,208252	48,498596
128	291,677612	2400,218750	53,513016
132	301,280518	2400,731201	52,811241
136	310,889557	2402,258301	47,309963
140	320,483337	2398,445801	49,745449
144	330,082214	2399,720703	50,061588
148	339,685669	2400,860352	48,011089
152	349,275848	2397,541504	52,048843
156	358,876434	2400,151855	47,404373
160	8,477625	2400,295654	53,128445
164	18,085058	2401,858154	49,032986
168	27,680799	2398,935303	48,465889
172	37,283001	2400,549805	49,969547
176	46,882191	2399,797852	50,993771
180	56,476292	2398,524902	53,385479
184	66,080467	2401,043701	46,979706
188	75,687309	2401,710205	45,421829
192	85,279274	2397,991455	51,277012
196	94,879723	2400,112305	51,492970
200	104,489365	2402,410400	44,611023
204	114,082115	2398,187500	51,047867
208	123,690994	2402,218750	47,488201
212	133,282089	2397,774902	51,167290
216	142,886124	2401,006104	48,231297
220	152,488724	2400,649902	46,928154
224	162,102020	2403,326904	48,149147
228	171,675140	2393,279053	54,767151
232	181,274887	2399,937500	49,776409
236	190,884827	2402,485352	46,369598
240	200,490768	2401,485352	50,047081
244	210,091553	2400,193604	46,246292
248	219,686523	2398,741455	48,465916
252	229,286011	2399,872803	49,163921
256	238,874481	2397,116455	53,678383
260	248,480606	2401,533203	48,921349
264	258,073120	2398,125000	49,796310
268	267,684174	2402,766602	49,807652
272	277,284302	2400,033203	50,658672
276	286,901978	2404,420654	46,426895
280	296,486481	2396,122803	49,466167
284	306,084381	2399,470703	49,996872
288	315,679504	2398,785400	52,513290
292	325,270447	2397,735352	51,279873
296	334,883209	2403,187500	45,425259
300	344,481781	2399,643555	52,298634
304	354,089630	2401,966553	47,783531
308	3,692508	2400,716553	46,536682
312	13,296859	2401,087402	46,772720
316	22,887951	2397,772705	51,266129
320	32,490582	2400,658203	48,882767
324	42,088009	2399,356201	48,742645
328	51,683716	2398,927002	49,296604
332	61,286716	2400,750000	46,249832
