Controller Name:,"CPU0555396624"	Trend Name:,"_Fossalta_Temperature"	Trend Tags:,"8"	Sample Period:,"4" ms	Description:,""	Start Trigger:,Time Trigger,06/10/2017,08:47:44;127		Stop Trigger:,No Trigger		Start Time:,06/10/2017,08:47:44;127	Stop Time:,06/10/2017,08:47:59;123	Pre-Samples:,"0"	Post-Samples:,"0"
Tim	Posizione	Velocità	Corrente
0	342,159180	2039,906128	47,419235
4	350,317871	2039,670776	48,199387
8	358,470245	2038,099854	49,479752
12	6,635050	2041,197876	48,921032
16	14,794316	2039,816528	47,434601
20	22,943001	2037,170776	52,288372
24	31,114216	2042,804077	47,732689
28	39,273624	2039,851929	46,795132
32	47,432533	2039,726929	49,148258
36	55,595917	2040,845703	43,758026
40	63,751373	2038,864502	48,592716
44	71,914017	2040,660278	50,079453
48	80,061333	2036,829102	52,429626
52	88,222672	2040,335327	50,688999
56	96,388802	2041,531128	48,954159
60	104,541832	2038,258179	48,941826
64	112,701477	2039,910278	50,812443
68	120,862358	2040,220703	50,249500
72	129,029846	2041,872803	48,254837
76	137,195160	2041,329102	47,721767
80	145,349274	2038,526978	49,655987
84	153,535202	2046,481201	42,606071
88	161,684128	2037,233276	46,442833
92	169,821838	2034,424927	54,291142
96	177,991394	2042,389526	46,399162
100	186,157867	2041,620728	47,686844
104	194,320374	2040,622803	48,667999
108	202,471191	2037,706177	47,224911
112	210,628296	2039,274902	48,959984
116	218,795532	2041,808228	49,885593
120	226,947372	2037,960327	49,219547
124	235,100357	2038,245728	50,244736
128	243,267990	2041,908203	49,353798
132	251,428436	2040,112427	46,042709
136	259,587982	2039,889526	49,569088
140	267,744537	2039,133179	49,455643
144	275,906036	2040,374878	50,256378
148	284,073059	2041,760376	48,042114
152	292,228485	2038,854126	51,320446
156	300,401794	2043,327026	46,149845
160	308,564880	2040,770752	45,110607
164	316,715912	2037,756104	50,617046
168	324,871124	2038,808228	48,642384
172	333,029999	2039,714478	48,918144
176	341,195221	2041,310303	50,344910
180	349,354370	2039,787354	46,679543
184	357,507721	2038,331177	48,341606
188	5,680233	2043,131104	48,678055
192	13,838384	2039,537354	48,156799
196	21,987783	2037,349854	50,307838
200	30,152500	2041,179077	48,942486
204	38,311501	2039,749878	47,447029
208	46,472301	2040,199951	48,854019
212	54,631985	2039,920776	47,053024
216	62,786724	2038,685303	49,944790
220	70,955536	2042,202026	46,965164
224	79,103317	2036,945679	53,131847
228	87,263824	2040,126953	52,636917
232	95,427536	2040,927002	46,887642
236	103,588615	2040,270752	50,712185
240	111,744606	2038,997803	51,606033
244	119,902939	2039,583252	48,971172
248	128,068924	2041,495728	52,640362
252	136,235855	2041,733276	47,524353
256	144,380539	2036,170776	50,625683
260	152,547836	2041,824951	49,933250
264	160,709106	2040,316528	49,244370
268	168,860748	2037,908203	50,985645
272	177,028412	2041,918701	49,719627
276	185,199554	2042,785278	44,636669
280	193,352722	2038,291626	50,153114
284	201,502991	2037,566528	51,805965
288	209,662674	2039,920776	51,774998
292	217,835007	2043,081177	46,137791
296	225,989151	2038,539429	49,553165
300	234,155762	2041,651978	48,874599
304	242,318420	2040,662354	44,401268
308	250,473877	2038,866577	49,699207
312	258,631531	2039,412354	49,107380
316	266,779053	2036,879028	50,579323
320	274,947174	2042,033203	51,840611
324	283,117249	2042,518677	44,815639
328	291,266571	2037,327026	49,188480
332	299,431183	2041,151978	50,830288
336	307,595520	2041,083252	54,775803
340	315,750061	2038,639526	49,488770
344	323,906372	2039,074951	50,339787
348	332,065430	2039,768677	49,986546
352	340,230652	2041,299927	47,916744
356	348,389801	2039,789429	49,840034
360	356,549561	2039,937378	49,659737
364	4,715750	2041,549927	46,812309
368	12,872350	2039,149902	49,890049
372	21,034792	2040,610352	48,314354
376	29,202133	2041,835327	43,257900
380	37,354668	2038,133179	49,847900
384	45,517517	2040,712402	49,134499
388	53,668091	2037,643677	48,350204
392	61,825893	2039,449951	51,631252
396	69,995186	2042,322876	46,395206
400	78,146820	2037,908203	49,283752
404	86,311569	2041,187378	50,869846
408	94,475151	2040,895752	48,012115
412	102,637718	2040,641602	48,014168
416	110,792816	2038,774902	49,713932
420	118,942657	2037,460327	51,280724
424	127,102722	2040,016602	49,905231
428	135,265045	2040,581177	48,377029
432	143,427704	2040,662354	51,687069
436	151,589615	2040,479126	48,586933
440	159,742340	2038,181152	52,232491
444	167,909485	2041,787354	48,521019
448	176,082092	2043,149902	42,260880
452	184,242264	2040,041626	48,362389
456	192,400757	2039,624878	49,158665
460	200,544525	2035,941528	50,857841
464	208,701660	2039,283203	51,091896
468	216,875366	2043,427002	46,118420
472	225,034103	2039,683228	46,125813
476	233,189499	2038,847778	50,806259
480	241,349670	2040,045776	48,310638
484	249,517609	2041,983276	47,025139
488	257,677551	2039,985352	48,396515
492	265,825073	2036,883179	49,863113
496	273,994232	2042,287354	47,613098
500	282,157074	2040,710327	48,787151
504	290,308899	2037,956177	50,938137
508	298,469055	2040,035278	48,911022
512	306,627441	2039,601929	49,331890
516	314,786987	2039,881104	50,259869
520	322,943848	2039,218628	46,663857
524	331,102478	2039,656128	51,221977
528	339,274475	2042,997803	48,698227
532	347,429749	2038,818604	48,343307
536	355,588745	2039,749878	49,101501
540	3,759633	2042,722778	45,815586
544	11,917200	2039,391602	46,288517
548	20,073092	2038,972778	46,743153
552	28,227892	2038,699951	48,927246
556	36,387817	2039,981201	48,022099
560	44,553692	2041,468628	48,068829
564	52,700310	2036,654053	51,398277
568	60,873775	2043,366577	47,987789
572	69,043312	2042,383179	45,385159
576	77,197685	2038,593628	49,824177
580	85,359932	2040,562378	46,210812
584	93,516266	2039,083252	48,781960
588	101,678825	2040,639526	49,193157
592	109,832939	2038,529053	46,512882
596	117,983955	2037,754028	50,520439
600	126,148903	2041,235352	50,529217
604	134,307144	2039,562378	46,812321
608	142,469498	2040,585327	49,185600
612	150,637177	2041,920776	46,608101
616	158,803940	2041,689453	43,372261
620	166,956497	2038,139526	50,570290
624	175,105072	2037,145752	50,457691
628	183,264572	2039,874878	48,729549
632	191,439774	2043,799927	46,374100
636	199,588318	2037,137451	51,578667
640	207,750107	2040,445679	45,797821
644	215,916153	2041,510376	47,577862
648	224,069199	2038,262451	50,640469
652	232,233429	2041,056152	47,448383
656	240,397812	2041,095703	47,975830
660	248,565598	2041,945679	46,913452
664	256,725189	2039,901978	43,935867
668	264,871643	2036,612427	49,572079
672	273,036987	2041,333252	49,502438
676	281,196289	2039,829102	47,049286
680	289,343903	2036,899902	52,299286
684	297,512695	2042,197876	48,620628
688	305,678070	2041,341553	44,084793
692	313,848907	2042,712402	45,177109
696	322,001373	2038,118652	46,843384
700	330,158539	2039,287354	47,933460
704	338,326477	2041,985352	45,635181
708	346,470490	2036,001953	50,473679
712	354,624207	2038,427002	47,377907
716	2,791100	2041,726929	46,683865
720	10,957675	2041,643677	48,767746
724	19,121609	2040,983276	45,846474
728	27,276234	2038,656128	50,683247
732	35,444984	2042,187378	46,610363
736	43,610992	2041,501953	43,022835
