Controller Name:,"CPU0555396624"	Trend Name:,"_Fossalta_Temperature"	Trend Tags:,"8"	Sample Period:,"4" ms	Description:,""	Start Trigger:,Time Trigger,06/10/2017,08:48:30;945		Stop Trigger:,No Trigger		Start Time:,06/10/2017,08:48:30;945	Stop Time:,06/10/2017,08:48:45;941	Pre-Samples:,"0"	Post-Samples:,"0"
Tim	Posizione	Velocità	Corrente
1252	184,418259	2221,266602	48,569904
1256	193,314331	2224,018555	43,365330
1260	202,183563	2217,308350	50,222862
1264	219,944946	2221,076904	50,367111
1268	219,944946	2221,076904	50,367111
1272	228,827469	2220,633301	46,349762
1276	237,710464	2220,745850	45,862995
1280	246,590576	2220,029053	45,051678
1284	255,476654	2221,518555	46,738930
1288	264,349396	2218,183350	47,047638
1292	273,231903	2220,626953	48,585361
1296	282,103912	2218,006104	50,349445
1300	290,979431	2218,879150	50,075348
1304	299,868896	2222,368652	43,452976
1308	308,748108	2219,799805	48,423248
1312	317,631683	2220,891602	47,481297
1316	326,505371	2218,424805	46,502541
1320	335,393494	2222,027100	48,908852
1324	344,268219	2218,681152	48,353691
1328	353,138733	2217,633301	52,340157
1332	2,021258	2220,629150	45,591347
1336	10,895150	2218,472900	51,872299
1340	19,778601	2220,862305	49,840443
1344	28,655550	2219,237305	50,659878
1348	37,547974	2223,106201	47,420395
1352	46,425449	2219,368652	53,865570
1356	55,303116	2219,416504	49,873615
1360	64,189827	2221,677002	46,605339
1364	81,938141	2218,547852	48,903957
1368	81,938141	2218,547852	48,903957
1372	90,817009	2219,716553	50,695335
1376	99,704369	2221,839600	46,921928
1380	108,591957	2221,897705	45,520504
1384	117,453835	2215,468750	49,318047
1388	126,340866	2221,758301	48,857613
1392	135,225403	2221,133301	46,493999
1396	144,100021	2218,654053	51,313854
1400	152,976608	2219,147705	48,906643
1404	161,860977	2221,091553	50,943554
1408	170,737122	2219,035400	48,164505
1412	179,609009	2217,972900	52,743576
1416	188,500504	2222,875000	48,649292
1420	197,368546	2217,008301	50,549854
1424	206,251465	2220,729004	53,191040
1428	215,137726	2221,566650	48,111752
1432	224,016815	2219,770752	51,064545
1436	232,901535	2221,181152	45,876011
1440	241,785416	2220,970703	49,467007
1444	250,673538	2222,031250	45,732056
1448	259,541443	2216,972900	52,963669
1452	268,420105	2219,670654	47,916756
1456	277,302917	2220,699951	48,533230
1460	286,183044	2220,031250	47,897060
1464	295,065918	2220,720703	46,611359
1468	303,946442	2220,126953	48,381187
1472	312,832458	2221,508301	47,900673
1476	321,704102	2217,906250	49,968357
1480	330,581085	2219,245850	49,572792
1484	339,466125	2221,264404	48,181728
1488	348,340088	2218,485352	48,405499
1492	357,216736	2219,164551	50,870556
1496	6,096125	2219,847900	47,135445
1500	14,982342	2221,553955	51,048203
1504	23,860001	2219,414551	48,727253
1508	32,743435	2220,858154	49,458954
1512	41,625324	2220,472900	45,910244
1516	50,497025	2217,924805	51,287609
1520	59,382450	2221,356201	48,677425
1524	68,257469	2218,754150	49,543694
1528	77,135498	2219,508301	51,493149
1532	86,011963	2219,116455	50,012104
1536	94,895554	2220,895752	52,666111
1540	103,787018	2222,866455	40,590919
1544	112,657791	2217,693604	52,352448
1548	121,548538	2222,687500	46,255150
1552	130,431915	2220,841553	47,653053
1556	139,316895	2221,245850	44,966316
1560	148,197510	2220,154053	47,267597
1564	157,060394	2215,722900	49,781998
1568	165,933243	2218,212402	50,139343
1572	174,804596	2217,837402	50,449085
1576	183,707245	2225,660400	47,063606
1580	192,592621	2221,343750	47,164204
1584	201,468475	2218,964600	46,898830
1588	210,346405	2219,481201	48,592560
1592	219,220322	2218,479004	49,032516
1596	228,095642	2218,831055	52,222984
1600	236,963821	2217,043701	51,530445
1604	245,849335	2221,381104	53,174179
1608	254,738541	2222,297852	49,400127
1612	263,624054	2221,381104	50,060272
1616	272,510254	2221,547852	43,411629
1620	281,391113	2220,212402	48,595592
1624	290,272736	2220,412354	47,181038
1628	299,150879	2219,531250	46,269474
1632	308,031525	2220,162354	47,439911
1636	316,899506	2216,991455	49,179459
1640	325,771820	2218,081055	51,886223
1644	334,661255	2222,362305	44,140564
1648	343,541931	2220,164551	50,171818
1652	352,424286	2220,591553	48,068741
1656	1,302000	2219,427002	52,169609
1660	10,189725	2221,931152	47,567837
1664	19,067650	2219,481201	48,490288
1668	27,941784	2218,533203	48,956596
1672	36,828827	2221,760254	45,780079
1676	45,700474	2217,912354	49,781487
1680	54,575626	2218,787354	51,454662
1684	63,458725	2220,774902	49,621227
1688	72,353104	2223,593750	46,925308
1692	81,232834	2219,933350	47,320816
1696	90,107834	2218,750000	47,733013
1700	98,994362	2221,631104	46,896397
1704	107,860016	2216,414551	49,321449
1708	116,733269	2218,312500	52,761597
1712	125,615501	2220,558350	48,928768
1716	134,494720	2219,806152	51,406944
1720	143,374512	2219,945801	46,566952
1724	152,259583	2221,266602	50,735577
1728	161,151520	2222,987305	46,009918
1732	170,038620	2221,772705	45,126957
1736	178,912216	2218,399902	49,547707
1740	187,780777	2217,141602	48,955040
1744	196,652756	2217,991455	51,494728
1748	205,533707	2220,239502	47,778454
1752	214,417679	2220,991455	49,779301
1756	223,312210	2223,635254	45,474834
1760	232,178436	2216,556152	51,837486
1764	241,072479	2223,508301	45,234814
1768	249,952026	2219,887451	48,328682
1772	258,824188	2218,039551	48,526062
1776	267,701111	2219,229004	49,056042
1780	276,579773	2219,668701	48,831654
1784	285,469269	2222,375000	48,240353
1788	294,344513	2218,810303	49,274860
1792	303,224945	2220,110352	49,339516
1796	312,106445	2220,372803	46,595474
1800	320,978943	2218,120850	50,207745
1804	329,864288	2221,339600	48,350437
1808	338,747803	2220,881104	45,199032
1812	347,627502	2219,922852	49,994862
1816	356,503632	2219,031250	46,620693
1820	5,387267	2220,908203	47,482227
1824	14,275191	2221,981201	43,233925
1828	23,137817	2215,656250	52,540325
1832	32,023743	2221,481201	47,283901
1836	40,900917	2219,293701	49,131191
1840	49,786541	2221,406250	49,732098
1844	58,670715	2221,043701	44,680313
1848	67,550293	2219,893555	49,657993
1852	76,433548	2220,814453	44,317169
1856	85,305527	2217,993652	49,681740
1860	94,188065	2220,635254	48,077461
1864	103,060165	2218,024902	51,258095
1868	111,949852	2222,420654	45,501823
1872	120,820557	2217,677002	48,957722
1876	129,698563	2219,501953	48,669670
1880	138,587418	2222,212402	48,746372
1884	147,461761	2218,585205	47,274994
1888	156,352921	2222,791504	47,305443
1892	165,229446	2219,131104	46,098690
1896	174,104095	2218,662354	50,052635
1900	182,988602	2221,126953	45,505104
1904	191,862289	2218,418701	49,925507
1908	200,736145	2218,464600	50,968647
1912	209,607651	2217,876953	50,007874
1916	218,499588	2222,983154	50,423611
1920	227,383514	2220,983154	48,268620
1924	236,260986	2219,368652	50,719746
1928	245,154724	2223,433350	43,420185
1932	254,032806	2219,518555	49,770267
1936	262,903015	2217,556152	50,154697
1940	271,774109	2217,772705	52,109188
1944	280,659393	2221,316650	49,715172
1948	289,535858	2219,120850	50,294411
1952	298,416534	2220,168701	49,340218
1956	307,308289	2222,933350	44,128670
1960	316,181549	2218,320801	49,979141
1964	325,059692	2219,533203	49,362740
1968	333,945618	2221,481201	49,068977
1972	342,830475	2221,212402	47,739773
1976	351,702606	2218,031250	49,372364
1980	0,576233	2218,410400	50,681484
1984	9,465533	2222,324951	47,167278
1988	18,338417	2218,220703	48,190254
1992	27,222275	2220,964600	50,756729
1996	36,106602	2221,081055	47,753731
2000	44,993324	2221,681152	47,387741
2004	53,869175	2218,962402	45,221027
2008	62,748825	2219,912354	47,400944
2012	71,632858	2221,008301	47,041996
2016	80,497322	2216,116455	47,837681
2020	89,380981	2220,914551	50,317883
2024	98,260086	2219,774902	46,580360
2028	107,144485	2221,099854	50,272350
2032	116,025558	2220,268555	44,643921
2036	124,905540	2219,995850	49,225945
2040	133,789810	2221,066650	47,390430
2044	142,660629	2217,704102	51,879913
2048	151,545090	2221,114502	49,578518
2052	160,431198	2221,527100	46,836700
2056	169,310593	2219,852051	48,503639
2060	178,194931	2221,083252	45,302479
2064	187,063263	2217,083252	49,376110
2068	195,938339	2218,768555	51,053715
2072	204,821823	2220,870850	47,902588
2076	213,711899	2222,516602	46,163307
2080	222,597366	2221,368652	45,494522
2084	231,470444	2218,270752	47,027885
2088	240,353607	2220,787354	46,417278
2092	249,225296	2217,922852	47,145481
2096	258,106506	2220,299805	50,780140
2100	266,985413	2219,731201	46,114548
2104	275,863464	2219,512451	43,937935
2108	284,754730	2222,812500	45,615936
2112	293,631561	2219,212402	47,465454
2116	302,516449	2221,220703	46,552647
2120	311,390778	2218,581055	47,701935
2124	320,259644	2217,220703	53,052677
2128	329,142212	2220,639404	46,327469
2132	338,028168	2221,489502	47,511505
2136	346,911255	2220,770752	42,725628
2140	355,778595	2216,833252	52,069038
2144	4,667575	2222,245850	47,159882
2148	13,546208	2219,658203	49,094860
2152	22,425991	2219,945801	48,609451
2156	31,309984	2220,997803	47,403568
2160	40,194599	2221,154053	47,101307
2164	49,073849	2219,812500	45,750408
2168	57,945099	2217,812500	48,998253
2172	66,827736	2220,658203	47,373394
2176	75,706924	2219,797852	50,425632
2180	84,585648	2219,681152	47,769310
2184	93,471924	2221,568604	46,409187
2188	102,353844	2220,479004	46,096252
2192	111,230850	2219,251953	48,981953
2196	120,106232	2218,845703	46,164143
2200	128,989960	2220,933350	48,218636
2204	137,855881	2216,477051	50,309349
2208	146,734070	2219,549805	51,205246
2212	155,626129	2223,012451	45,268898
2216	164,511810	2221,422852	46,754822
2220	173,391190	2219,843750	48,636864
2224	182,259949	2217,187500	49,010700
2228	191,144989	2221,260254	49,282188
2232	200,023224	2219,558350	48,491131
2236	208,903122	2219,977051	50,713890
2240	217,787811	2221,172852	44,716888
2244	226,658615	2217,699951	52,363556
2248	235,542297	2220,920654	47,871742
2252	244,429184	2221,720703	47,548157
2256	253,311768	2220,645752	51,948910
2260	262,185181	2218,352051	49,119122
2264	271,064728	2219,889404	50,060799
2268	279,953400	2222,166504	44,418545
2272	288,826660	2218,312500	47,117695
2276	297,704773	2219,529053	49,028305
2280	306,582581	2219,456055	49,410057
2284	315,460419	2219,456055	51,062603
2288	324,340424	2220,000000	48,426933
2292	333,222961	2220,633301	48,245377
2296	342,107727	2221,197754	48,326912
2300	350,980621	2218,218750	48,025394
2304	359,863800	2220,795654	50,736027
2308	8,745367	2220,391602	47,352680
2312	17,628099	2220,683350	48,456020
2316	26,506483	2219,595703	44,790810
2320	35,379208	2218,181152	50,409676
2324	44,262108	2220,724854	48,376209
2328	53,131718	2217,402100	49,866367
2332	62,023365	2222,912354	48,784744
2336	70,906334	2220,741455	47,394726
2340	79,780724	2218,597900	50,864662
2344	88,668373	2221,912354	43,736794
2348	97,541763	2218,347900	50,886387
2352	106,426590	2221,206055	48,176041
2356	115,300964	2218,593750	52,205719
2360	124,175522	2218,639404	50,300289
2364	141,937012	2220,568604	51,128258
2368	141,937012	2220,568604	51,128258
2372	150,827499	2222,620850	46,049412
2376	159,705154	2219,414551	47,692696
2380	168,584244	2219,772705	47,861641
2384	177,458420	2218,541504	50,226807
2388	186,348297	2222,470703	47,430069
2392	195,227844	2219,887451	47,004936
2396	204,098999	2217,787354	49,328083
2400	212,980255	2220,314453	49,034512
2404	221,862411	2220,539551	46,242332
2408	230,744049	2220,408203	50,795219
2412	239,620361	2219,079102	48,302807
2416	248,514221	2223,464600	48,159660
2420	257,398346	2221,027100	42,863392
2424	266,266174	2216,960205	50,912422
2428	275,144867	2219,670654	48,652206
2432	284,021606	2219,189453	49,832214
2436	292,893250	2217,906250	52,667183
2440	301,774445	2220,297852	51,012260
2444	310,661560	2221,779053	45,201183
2448	319,552612	2222,768555	43,324696
2452	328,426300	2218,418701	48,676113
2456	337,315308	2222,250000	45,189510
2460	346,191406	2219,022705	49,481239
2464	3,945258	2219,699951	47,743519
2468	3,945258	2219,699951	47,743519
2472	12,827925	2220,666504	46,496304
2476	21,707767	2219,960205	47,971756
2480	30,585716	2219,487305	46,041592
2484	39,472660	2221,735352	47,938068
2488	48,347908	2218,812500	49,598942
2492	57,231201	2220,822754	47,753201
2496	66,110649	2219,862305	49,159302
2500	74,985039	2218,597900	49,194122
2504	83,862114	2219,268555	50,052719
2508	92,742867	2220,187500	47,143631
2512	101,625023	2220,539551	47,327606
2516	110,499542	2218,629150	48,995255
2520	119,377998	2219,614502	50,907551
2524	128,258621	2220,154053	47,747589
2528	137,141434	2220,704102	49,889561
2532	146,022659	2220,306152	48,736332
2536	154,909363	2221,677002	46,918072
2540	163,797287	2221,979004	47,162380
2544	172,678284	2220,250000	46,682053
2548	181,538040	2214,937500	53,545414
2552	190,416809	2219,695801	47,960358
2556	199,289398	2218,145752	52,585888
2560	208,178635	2222,308350	48,823147
2564	225,951523	2220,839600	48,945278
2568	225,951523	2220,839600	48,945278
2572	234,829071	2219,385254	47,614517
2576	243,709290	2220,056152	46,032410
2580	252,592896	2220,902100	47,117947
2584	261,460632	2216,931152	48,584667
2588	270,334381	2218,441650	50,882713
2592	279,213745	2219,837402	51,430466
2596	288,099609	2221,464600	49,201550
2600	296,985138	2221,387451	47,288322
2604	305,867798	2220,660400	48,116581
2608	314,750031	2220,562500	49,044670
2612	323,619995	2217,487305	48,552177
2616	332,502747	2220,687500	50,941437
2620	341,385071	2220,583252	47,088356
2624	350,254669	2217,397705	53,553772
2628	359,137817	2220,787354	45,483543
2632	8,020117	2220,574951	49,753319
2636	16,909500	2222,345703	45,377834
2640	25,781666	2218,041504	48,561871
2644	34,671925	2222,564453	46,944912
2648	43,552116	2220,047852	49,650280
2652	52,427856	2218,935303	49,310200
2656	61,309734	2220,468750	45,657959
2660	70,186142	2219,102051	48,677391
2664	87,934235	2217,995850	52,449959
2668	87,934235	2217,995850	52,449959
2672	96,823936	2222,424805	47,551994
2676	105,709892	2221,489502	48,200428
2680	114,583992	2218,524902	48,264038
2684	123,470566	2221,643555	46,636093
2688	132,350479	2219,977051	45,318050
2692	141,221970	2217,875000	51,589005
2696	150,099670	2219,422852	48,478516
2700	158,983215	2220,885254	48,136017
2704	167,864746	2220,385254	51,628822
2708	176,738251	2218,375000	49,178455
2712	185,639404	2225,289551	43,800003
2716	194,504852	2216,360352	48,342052
2720	203,381165	2219,076904	51,847355
2724	212,261627	2220,118652	48,988678
2728	221,154785	2223,287354	45,964645
2732	230,036819	2220,510254	43,264042
2736	238,907715	2217,722900	50,561119
2740	247,795715	2222,000000	46,192505
2744	256,669464	2218,439453	49,102875
2748	265,549713	2220,060303	48,445374
2752	274,428345	2219,660400	47,608028
2756	283,308929	2220,141602	48,856560
2760	292,194977	2221,510254	43,959053
2764	301,071655	2219,170654	47,460041
2768	309,952271	2220,158203	46,825264
2772	318,814331	2215,508301	52,542488
2776	327,694305	2219,993652	49,038055
2780	336,580475	2221,547852	47,953770
2784	345,458588	2219,527100	52,226585
2788	354,344482	2221,472900	47,524265
2792	3,224725	2220,060303	47,045792
2796	12,112100	2221,843750	49,048477
2800	20,985834	2218,433350	48,300903
2804	29,862192	2219,089600	51,290607
2808	38,744076	2220,470703	46,310741
2812	47,619724	2218,912354	50,307919
2816	56,501610	2220,470703	48,947845
2820	65,385078	2220,866455	46,447094
2824	74,272934	2221,964600	48,920982
2828	83,145859	2218,231201	45,877159
2832	92,032524	2221,666504	47,283749
2836	100,910614	2219,522705	45,135143
2840	109,776703	2216,520752	53,487225
2844	118,670433	2223,433350	46,371834
2848	127,532761	2215,581055	50,160511
2852	136,408371	2218,902100	52,227669
2856	145,292831	2221,114502	48,742641
2860	154,187012	2223,547852	47,601093
2864	163,077393	2222,595703	44,172539
2868	171,945099	2216,922852	50,045525
2872	180,831116	2221,504150	44,821175
2876	189,707901	2219,197754	50,003849
2880	198,581161	2218,316650	49,871826
2884	207,448410	2216,812500	51,622593
2888	216,326263	2219,460205	51,013290
2892	225,217239	2222,745850	51,663506
2896	234,089264	2218,006104	50,040031
2900	242,992889	2225,906250	47,406155
2904	251,887436	2223,637451	43,010807
2908	260,758575	2217,781250	48,656345
