Controller Name:,"CPU0555396624"	Trend Name:,"_Fossalta_Temperature"	Trend Tags:,"8"	Sample Period:,"4" ms	Description:,""	Start Trigger:,Time Trigger,06/10/2017,08:42:44;597		Stop Trigger:,No Trigger		Start Time:,06/10/2017,08:42:44;597	Stop Time:,06/10/2017,08:42:59;593	Pre-Samples:,"0"	Post-Samples:,"0"
Tim	Posizione	Velocità	Corrente
944	122,222420	960,587463	41,982792
948	126,057732	958,829102	46,552101
952	129,896729	959,749939	43,298622
956	133,739975	960,810364	40,568840
960	137,586029	961,512451	39,996117
964	141,429398	960,841614	38,245056
968	145,260071	957,668701	41,797222
972	149,092468	958,099976	43,686127
976	152,934891	960,606201	41,737919
980	156,781387	961,624939	42,174252
984	160,624023	960,656189	41,703442
988	164,461716	959,422852	43,142780
992	168,292526	957,704102	43,650410
996	172,132919	960,097900	42,527309
1000	175,978195	961,318726	40,307697
1004	179,824081	961,470764	39,483047
1008	183,668121	961,010376	39,164688
1012	187,502289	958,541626	40,187218
1016	191,339996	959,429138	40,044621
1020	195,175339	958,833313	43,596149
1024	199,015869	960,135376	45,022358
1028	202,858398	960,629150	43,048534
1032	206,699371	960,245789	42,782330
1036	210,539673	960,072876	42,095726
1040	214,374802	958,785400	42,569584
1044	218,217148	960,583313	41,951748
1048	222,062378	961,308289	40,587139
1052	225,905060	960,670776	40,351757
1056	229,741882	959,204102	39,623703
1060	233,578629	959,187439	41,779045
1064	237,419037	960,102051	42,858456
1068	241,256531	959,374939	44,182434
1072	245,103592	961,764526	41,542046
1076	248,945892	960,574951	40,458668
1080	252,780121	958,556213	42,473572
1084	256,617523	959,354126	42,115341
1088	260,455780	959,558289	41,722160
1092	264,296722	960,241638	41,512390
1096	268,143127	961,597900	40,061275
1100	271,984955	960,460388	39,962009
1104	275,825623	960,160400	41,775486
1108	279,664856	959,812439	41,213997
1112	283,500824	958,989563	43,695431
1116	287,341644	960,206177	43,031876
1120	291,176270	958,656189	43,310337
1124	295,017365	960,277039	43,086266
1128	298,856354	959,741638	41,503647
1132	302,707916	962,891602	39,302109
1136	306,549469	960,389526	38,609497
1140	310,386963	959,374939	40,372593
1144	314,218323	957,835388	41,580002
1148	318,052124	958,452026	42,817310
1152	321,892151	960,008301	44,280769
1156	325,736908	961,189514	43,197807
1160	329,583954	961,764526	41,587322
1164	333,421417	959,364563	39,565063
1168	337,260925	959,877014	41,719437
1172	341,100677	959,935364	40,465084
1176	344,940918	960,060364	39,026318
1180	348,779510	959,652039	39,794235
1184	352,619843	960,079102	41,997135
1188	356,453430	958,395813	44,752804
1192	0,296342	960,729126	43,873371
1196	4,145592	962,312439	40,109531
1200	7,989758	961,041626	37,879066
1204	11,828366	959,652039	39,984791
1208	15,665000	959,158264	41,020199
1212	19,494183	957,295776	43,453201
1216	23,331667	959,370789	42,672112
1220	27,178850	961,795776	42,507576
1224	31,027100	962,062439	39,594616
1228	34,869057	960,489563	40,796852
1232	38,704517	958,864563	41,097160
1236	42,537117	958,149963	43,943569
1240	46,372932	958,954102	44,009487
1244	50,212776	959,960388	42,824848
1248	54,057907	961,283264	41,138000
1252	57,903831	961,481201	38,960846
1256	61,739624	958,947876	39,835110
1260	65,587166	961,885376	39,273117
1264	69,425362	959,547852	41,717598
1268	73,260864	958,877014	43,479092
1272	77,099236	959,591614	42,845085
1276	80,933762	958,631226	43,560524
1280	84,776154	960,597900	42,138844
1284	88,617424	960,318726	41,609886
1288	92,464119	961,672852	41,055183
1292	96,303429	959,827026	41,968483
1296	100,139885	959,114563	39,850811
1300	103,974922	958,760376	42,033871
1304	107,813713	959,697876	41,650368
1308	111,653915	960,049927	43,738033
1312	115,496445	960,631226	43,257057
1316	119,340149	960,927063	41,684238
1320	123,176918	959,191650	42,747097
1324	127,019363	960,612427	40,223522
1328	130,861343	960,493713	41,818718
1332	134,706863	961,381226	39,487457
